TRACE BEGIN axis=1 rows=1000 kp=0.00025 ki=8e-07 kv=1e-06 kd=1e-06 kff=0 ff=1 pwm=25000 target=720 duration=5 vmax=1100 accel=2200 vscale=1 ascale=0.35 vsrc=1 vwin=40 valpha=0.05
t_ms,ref_mdeg,enc_mdeg,hat_mdeg,vref_mdegs,what_mdegs,duty_milli,cur_01ma
2070,720000,728613,736473,0,-30744,1000,-6904
2075,720000,728427,735916,0,-51462,-1000,6442
2080,720000,727354,736214,0,-60051,1000,-7493
2085,720000,727799,735171,0,-37667,-1000,1274
2090,720000,727139,734440,0,-71974,-1000,1462
2095,720000,726825,733750,0,-57359,1000,-6529
2100,720000,726707,731929,0,-36231,-1000,2196
2105,720000,725761,730658,0,-83359,1000,2440
2110,720000,726686,729839,0,-36513,-1000,-1937
2115,720000,725749,728820,0,-71231,-1000,2728
2120,720000,725265,728034,0,-53128,1000,-7400
2125,720000,725333,726151,0,-54436,-1000,6505
2130,720000,724134,725458,0,-86615,1000,-1976
2135,720000,724425,724360,0,-57333,1000,-2230
2140,720000,724089,723001,0,-56462,-1000,3205
2145,720000,722678,722204,0,-89590,1000,-2199
2150,720000,724038,721183,0,-57282,-1000,3223
2155,720000,722650,720712,0,-88077,1000,-2490
2160,720000,722845,719697,0,-53667,-469,-2547
2165,720000,721905,718425,0,-83359,-1000,4769
2170,720000,721226,717842,0,-80872,1000,-6124
2175,720000,721788,716288,0,-56872,-1000,3499
2180,720000,721112,715588,0,-70410,-1000,3528
2185,720000,719661,715267,0,-82949,1000,-8186
2190,720000,721020,713803,0,-71615,-1000,9046
2195,720000,719614,713715,0,-83538,1000,-8521
2200,720000,720142,712226,0,-56795,-1000,4020
2205,720000,718338,711382,0,-96590,1000,-3010
2210,720000,718320,709864,0,-74846,1000,-3388
2215,720000,718304,708174,0,-80923,-1000,10270
2220,720000,717417,708081,0,-94154,1000,-9697
2225,720000,717073,705998,0,-66308,1000,-4144
2230,720000,717806,703759,0,-82154,-1000,14769
2235,720000,716815,703657,0,-71872,1000,-16441
2240,720000,717187,700997,0,-67256,-1000,12163
2245,720000,715292,700170,0,-82385,1000,-11193
2250,720000,715569,697617,0,-58744,-1000,7690
2255,720000,714823,696921,0,-92385,-1000,8085
2260,720000,714465,697247,0,-77538,1000,-13086
2265,720000,714428,695474,0,-60692,-926,8574
2270,720000,713682,695721,0,-111436,901,8258
2275,720000,714645,697206,0,-49026,470,-8900
2280,720000,714721,697455,0,-59744,-1000,11068
2285,720000,713340,698955,0,-48487,1000,-18361
2290,720000,713514,697483,0,-43333,-1000,11938
2295,720000,712376,697924,0,-72000,1000,-6449
2300,720000,712698,696909,0,-40923,1000,-6593
2305,720000,712856,695186,0,-30667,-1000,12881
2310,720000,712053,695368,0,-52949,1000,-12495
2315,720000,713671,693802,0,-15872,-1000,13051
2320,720000,713181,694333,0,-42538,1000,-8050
2325,720000,713816,693028,0,20103,506,-8227
2330,720000,713762,690715,0,10487,-1000,13528
2335,720000,712797,690418,0,4282,1000,-14172
2340,720000,713551,687934,0,32487,-1000,10343
2345,720000,713050,687929,0,1256,-1000,10749
2350,720000,712814,689338,0,17410,1000,-16147
2355,720000,714059,688599,0,9795,-1000,20629
2360,720000,713817,691042,0,7667,1000,-16239
2365,720000,714919,690817,0,38385,-1000,9498
2370,720000,714577,692747,0,18282,-1000,9344
2375,720000,714407,695808,0,39692,1000,-15770
2380,720000,715201,696355,0,50051,-1000,12863
2385,720000,714368,698900,0,23718,1000,-8489
2390,720000,714837,699454,0,55821,1000,-7790
2395,720000,715136,699000,0,20154,-1000,12143
2400,720000,715525,700266,0,39897,1000,-12943
2405,720000,716603,699650,0,49821,-1000,12358
2410,720000,715906,701017,0,23513,1000,-7326
2415,720000,716435,700660,0,55769,1000,-7141
2420,720000,716683,699462,0,40103,-1000,12658
2425,720000,715921,700112,0,32333,1000,-12564
2430,720000,716767,698747,0,59667,-1000,7527
2435,720000,716301,699169,0,15615,1000,7683
2440,720000,717469,700729,0,51718,1000,-8448
2445,720000,718043,701190,0,38128,-1000,12318
2450,720000,717439,703379,0,31385,1000,-13188
2455,720000,718357,703293,0,59282,-1000,6315
2460,720000,717921,704604,0,27744,-1000,6172
2465,720000,717711,706566,0,43718,1000,-12273
2470,720000,718488,706592,0,51615,-1000,10504
2475,720000,717648,708315,0,22385,1000,-5668
2480,720000,719295,709156,0,54641,-1000,4686
2485,720000,719232,711024,0,25410,-1000,4174
2490,720000,719206,713210,0,42615,1000,-10643
2495,720000,720070,713667,0,51205,-1000,8520
2500,720000,719264,715515,0,24179,1000,-3805
