TRACE BEGIN axis=1 rows=800 kp=0.0002 ki=8e-07 kv=1.5e-06 kd=0 kff=0 ff=1 pwm=25000 target=-720 duration=4 vmax=1100 accel=2200 vscale=1 ascale=0.4 vsrc=1 vwin=40 valpha=0.05
t_ms,ref_mdeg,enc_mdeg,hat_mdeg,vref_mdegs,what_mdegs,duty_milli,cur_01ma
1810,-720000,-719392,-6974673,0,-17410,-97,-1017
1815,-720000,-719432,-6996145,0,-14590,-93,-1017
1820,-720000,-719470,-7017617,0,-12282,-89,-1017
1825,-720000,-719506,-7039089,0,-10487,-85,-1017
1830,-720000,-719540,-7060561,0,-9205,-80,-1017
1835,-720000,-719572,-7082033,0,-8385,-75,-1017
1840,-720000,-719602,-7103505,0,-7641,-81,-1017
1845,-720000,-719635,-7124977,0,-7077,-75,-1017
1850,-720000,-719664,-7146449,0,-6769,-69,-1017
1855,-720000,-719692,-7167921,0,-6487,-63,-1017
1860,-720000,-719718,-7189393,0,-6179,-58,-1017
1865,-720000,-719741,-7210865,0,-5846,-53,-1017
1870,-720000,-719763,-7232337,0,-5564,-49,-1017
1875,-720000,-719783,-7253809,0,-5256,-45,-1017
1880,-720000,-719801,-7275281,0,-4923,-41,-1017
1885,-720000,-719818,-7296753,0,-4538,-38,-1017
1890,-720000,-719834,-7318225,0,-4205,-35,-1017
1895,-720000,-719848,-7339697,0,-3872,-32,-1017
1900,-720000,-719862,-7361169,0,-3564,-29,-1017
1905,-720000,-719874,-7382641,0,-3282,-27,-1017
1910,-720000,-719885,-7404113,0,-3026,-25,-1017
1915,-720000,-719895,-7425585,0,-2769,-23,-1017
1920,-720000,-719905,-7447057,0,-2564,-21,-1017
1925,-720000,-719914,-7468529,0,-2359,-19,-1017
1930,-720000,-719922,-7490001,0,-2179,-17,-1017
1935,-720000,-719930,-7511473,0,-2026,-16,-1017
1940,-720000,-719936,-7532945,0,-1846,-14,-1017
1945,-720000,-719943,-7554417,0,-1718,-13,-1017
1950,-720000,-719949,-7575889,0,-1590,-12,-1017
1955,-720000,-719954,-7597361,0,-1462,-11,-1017
1960,-720000,-719959,-7618833,0,-1333,-10,-1017
1965,-720000,-719963,-7640305,0,-1205,-9,-1017
1970,-720000,-719968,-7661777,0,-1128,-8,-1017
1975,-720000,-719971,-7683249,0,-1026,-7,-1017
1980,-720000,-719975,-7704721,0,-949,-7,-1017
1985,-720000,-719978,-7726193,0,-872,-6,-1017
1990,-720000,-719981,-7747665,0,-795,-5,-1017
1995,-720000,-719984,-7769137,0,-744,-5,-1017
2000,-720000,-719986,-7790609,0,-667,-4,-1017
2005,-720000,-719989,-7812081,0,-641,-4,-1017
2010,-720000,-719991,-7833553,0,-590,-3,-1017
2015,-720000,-719993,-7855025,0,-538,-3,-1017
2020,-720000,-719995,-7876497,0,-487,-3,-1017
2025,-720000,-719997,-7897969,0,-462,-2,-1017
2030,-720000,-719998,-7919441,0,-410,-2,-1017
2035,-720000,-720000,-7940913,0,-385,-2,-1017
2040,-720000,-720001,-7962385,0,-359,-1,-1017
2045,-720000,-720002,-7983857,0,-333,-1,-1017
2050,-720000,-720003,-8005329,0,-282,-1,-1017
2055,-720000,-720004,-8026801,0,-256,-1,-1017
2060,-720000,-720005,-8048273,0,-256,-1,-1017
2065,-720000,-720006,-8069745,0,-231,0,-1017
2070,-720000,-720007,-8091217,0,-205,0,-1017
2075,-720000,-720008,-8112689,0,-205,0,-1017
2080,-720000,-720009,-8132226,0,-205,0,19508
2085,-720000,-720009,-8146449,0,-179,0,17235
2090,-720000,-720010,-8155729,0,-179,0,14981
2095,-720000,-720010,-8160675,0,-154,0,13002
2100,-720000,-720010,-8161824,0,-103,0,11269
2105,-720000,-720011,-8160161,0,-128,1,10055
2110,-720000,-720011,-8156044,0,-103,1,8935
2115,-720000,-720011,-8149777,0,-77,1,7954
2120,-720000,-720012,-8141625,0,-77,1,7094
2125,-720000,-720012,-8131823,0,-77,1,6340
2130,-720000,-720012,-8120575,0,-51,1,5679
2135,-720000,-720013,-8108060,0,-77,1,5102
2140,-720000,-720013,-8094436,0,-77,1,4595
2145,-720000,-720013,-8079840,0,-51,1,4151
2150,-720000,-720013,-8064392,0,-51,1,3762
2155,-720000,-720013,-8048198,0,-51,1,3422
2160,-720000,-720013,-8031350,0,-26,1,3123
